id,original_title,genres,budget,revenue,vote_average,vote_count
24137,an ideal husband,"['Drama', 'Comedy', 'Romance']",14000000.0,18535191.0,6.3,47.0
104,lola rennt,"['Action', 'Drama', 'Thriller']",1530000.0,7267585.0,7.2,672.0
9032,big daddy,"['Comedy', 'Drama']",34200000.0,234801895.0,6.2,898.0
9421,le dîner de cons,['Comedy'],12500000.0,78599508.0,7.7,408.0
6488,arachnophobia,"['Comedy', 'Horror']",31000000.0,53208180.0,6.2,445.0
8487,wild wild west,"['Action', 'Adventure', 'Comedy', 'Science Fiction', 'Western']",170000000.0,222104681.0,5.1,1042.0
2105,american pie,"['Comedy', 'Romance']",11000000.0,235483004.0,6.4,2358.0
10208,muppets from space,"['Fantasy', 'Comedy', 'Science Fiction', 'Family']",24000000.0,16290976.0,5.8,94.0
2667,the blair witch project,"['Horror', 'Mystery']",60000.0,248000000.0,6.3,1090.0
345,eyes wide shut,"['Mystery', 'Drama']",65000000.0,162091208.0,7.1,1266.0
9825,lake placid,"['Horror', 'Comedy', 'Action', 'Science Fiction', 'Thriller']",27000000.0,56870414.0,5.5,251.0
16158,the wood,"['Comedy', 'Drama', 'Romance']",6000000.0,25059640.0,7.1,34.0
620,ghostbusters,"['Comedy', 'Fantasy']",30000000.0,295212467.0,7.3,2431.0
2978,ghostbusters ii,"['Comedy', 'Fantasy']",37000000.0,215394738.0,6.3,1131.0
10490,drop dead gorgeous,['Comedy'],10000000.0,10571408.0,6.5,88.0
11618,the haunting,"['Horror', 'Thriller', 'Fantasy', 'Mystery']",80000000.0,91188905.0,5.2,374.0
1812,trick,"['Comedy', 'Romance']",450000.0,2049595.0,6.7,24.0
8914,deep blue sea,"['Action', 'Science Fiction', 'Thriller']",60000000.0,73648228.0,5.6,616.0
9824,mystery men,"['Adventure', 'Fantasy', 'Action', 'Comedy', 'Science Fiction']",68000000.0,29762011.0,5.7,255.0
4806,runaway bride,"['Comedy', 'Romance']",70000000.0,309457509.0,5.8,472.0
967,spartacus,"['Action', 'Drama', 'History']",12000000.0,60000000.0,7.3,472.0
802,lolita,"['Drama', 'Romance']",2000000.0,9250000.0,7.3,409.0
3175,barry lyndon,"['Drama', 'Romance', 'War']",11000000.0,20000000.0,7.7,521.0
21185,vibes,"['Romance', 'Action', 'Comedy']",1884000.0,1883811.0,6.0,10.0
10136,the golden child,"['Action', 'Adventure', 'Comedy']",25000000.0,79817939.0,5.6,311.0
873,the color purple,['Drama'],15000000.0,146292009.0,7.7,345.0
108312,native son,['Drama'],2000000.0,1301121.0,2.0,2.0
11416,the mission,"['Adventure', 'Drama', 'Action', 'History']",24500000.0,17218023.0,7.1,295.0
10776,little shop of horrors,"['Horror', 'Comedy', 'Music']",25000000.0,38748395.0,6.7,389.0
16406,dick,['Comedy'],13000000.0,27500000.0,5.7,67.0
10386,the iron giant,"['Adventure', 'Animation', 'Family', 'Fantasy', 'Science Fiction']",70000000.0,23159305.0,7.6,1470.0
745,the sixth sense,"['Mystery', 'Thriller', 'Drama']",40000000.0,672806292.0,7.7,3223.0
913,the thomas crown affair,"['Drama', 'Crime', 'Romance']",48000000.0,124305181.0,6.7,349.0
17707,brokedown palace,"['Drama', 'Thriller']",25000000.0,13000000.0,6.2,115.0
9781,detroit rock city,"['Comedy', 'Music']",6500000.0,4217115.0,6.7,102.0
48781,never talk to strangers,"['Thriller', 'Romance']",6400000.0,6.0,4.7,31.0
29056,the raven,"['Comedy', 'Fantasy', 'Horror']",350000.0,1499275.0,6.3,56.0
28501,the pit and the pendulum,"['Fantasy', 'Horror', 'Drama']",200000.0,2000000.0,6.9,67.0
10766,damien omen ii,"['Action', 'Drama', 'Horror', 'Thriller']",6800000.0,26518355.0,6.1,170.0
813,airplane,['Comedy'],3500000.0,83453539.0,7.1,1104.0
9406,an american werewolf in paris,"['Horror', 'Comedy']",22000000.0,26570463.0,5.3,154.0
11153,national lampoons vacation,"['Comedy', 'Adventure', 'Romance']",15000000.0,61399552.0,7.1,412.0
2280,big,"['Fantasy', 'Drama', 'Comedy', 'Romance', 'Family']",18000000.0,151668774.0,6.9,1022.0
9944,the pelican brief,"['Drama', 'Mystery', 'Thriller', 'Crime']",45000000.0,195268056.0,6.3,377.0
10342,teaching mrs tingle,"['Comedy', 'Thriller']",13000000.0,8946237.0,5.3,94.0
10366,universal soldier the return,"['Action', 'Science Fiction']",45000000.0,10667893.0,4.2,138.0
22314,in too deep,"['Drama', 'Action', 'Thriller', 'Crime']",7000000.0,14011454.0,6.3,18.0
1911,the 13th warrior,"['Adventure', 'Fantasy', 'Action']",160000000.0,61698899.0,6.4,524.0
2900,the astronauts wife,"['Drama', 'Science Fiction', 'Thriller']",75000000.0,19598588.0,5.5,263.0
2162,chill factor,"['Action', 'Comedy', 'Thriller']",70000000.0,11263966.0,5.3,30.0
14578,outside providence,"['Romance', 'Comedy', 'Drama']",7000000.0,7292175.0,5.6,30.0
10307,stigmata,['Horror'],29000000.0,50041732.0,6.0,248.0
11601,stir of echoes,"['Horror', 'Mystery', 'Thriller']",12000000.0,21133087.0,6.5,334.0
26522,a soldiers story,"['Drama', 'Mystery', 'War']",6000000.0,21821347.0,6.2,54.0
14,american beauty,['Drama'],15000000.0,356296601.0,7.9,3438.0
24128,stop making sense,"['Documentary', 'Music']",1200000.0,4978922.0,8.7,47.0
11001,blue streak,"['Action', 'Comedy', 'Crime']",65000000.0,117758500.0,6.1,359.0
9453,caligola,"['Drama', 'History', 'Romance']",17500000.0,23438120.0,5.3,147.0
704,a hard days night,"['Comedy', 'Music']",560000.0,12299668.0,7.3,172.0
24153,the buddy holly story,['Drama'],1200000.0,14363400.0,7.5,33.0
11797,fright night,['Horror'],9000000.0,24922237.0,6.9,279.0
10669,deliverance,"['Drama', 'Adventure', 'Thriller']",2000000.0,46122355.0,7.2,441.0
11527,excalibur,"['Fantasy', 'Adventure']",11000000.0,34967437.0,7.1,241.0
28032,thumbelina,"['Animation', 'Drama', 'Family', 'Fantasy']",28000000.0,11373501.0,6.1,117.0
11326,tommy,"['Drama', 'Music']",5000000.0,34251525.0,6.5,69.0
10398,double jeopardy,"['Crime', 'Drama', 'Mystery', 'Thriller']",70000000.0,177841558.0,6.2,282.0
60994,guinevere,"['Drama', 'Romance']",2600000.0,614202.0,5.9,9.0
14429,drive me crazy,"['Drama', 'Comedy', 'Romance', 'Family']",8000000.0,22593409.0,5.8,62.0
15198,mystery alaska,"['Drama', 'Comedy']",28000000.0,8888143.0,6.0,71.0
6415,three kings,"['Action', 'Adventure', 'Comedy']",75000000.0,108000000.0,6.6,709.0
24066,happy texas,"['Comedy', 'Crime']",1700000.0,1943649.0,5.5,39.0
10349,the dark half,"['Mystery', 'Horror']",15000000.0,10611160.0,5.4,91.0
29787,monkey shines,"['Thriller', 'Drama', 'Horror', 'Science Fiction']",7000000.0,5344577.0,6.2,58.0
9638,phantasm,"['Horror', 'Science Fiction']",300000.0,11988469.0,6.5,166.0
10576,psycho ii,"['Horror', 'Mystery', 'Thriller']",5000000.0,34725000.0,6.0,128.0
12618,random hearts,"['Drama', 'Romance']",64000000.0,74608570.0,5.3,63.0
226,boys dont cry,"['Crime', 'Drama']",2000000.0,11540607.0,7.2,360.0
10388,the limey,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",10000000.0,3193102.0,6.6,110.0
9346,risky business,"['Comedy', 'Romance']",6200000.0,63541777.0,6.4,340.0
861,total recall,"['Action', 'Adventure', 'Science Fiction']",65000000.0,261317921.0,7.1,1745.0
9377,ferris buellers day off,['Comedy'],6000000.0,70136369.0,7.5,1340.0
11541,the year of living dangerously,"['War', 'Drama', 'Romance']",6000000.0,1317657.0,6.8,84.0
11901,high plains drifter,['Western'],5500000.0,15700000.0,7.4,284.0
4929,hang em high,['Western'],1800000.0,6800000.0,6.7,197.0
18254,reds,"['Drama', 'History']",32000000.0,40382659.0,7.1,70.0
19997,niagara,"['Crime', 'Drama', 'Thriller']",1250000.0,8500000.0,6.7,84.0
17352,south pacific,"['Music', 'Romance', 'War']",6000000.0,36800000.0,6.3,29.0
535,flashdance,"['Drama', 'Music', 'Romance']",4000000.0,92921203.0,6.1,313.0
1654,the dirty dozen,"['Action', 'Adventure', 'War']",5400000.0,45300000.0,7.5,309.0
658,goldfinger,"['Adventure', 'Action', 'Thriller']",2500000.0,124881062.0,7.2,1005.0
657,from russia with love,"['Action', 'Thriller', 'Adventure']",2000000.0,78898765.0,6.9,773.0
646,dr no,"['Adventure', 'Action', 'Thriller']",950000.0,59600000.0,6.9,953.0
5689,the blue lagoon,"['Romance', 'Adventure', 'Drama']",4500000.0,58853106.0,5.8,422.0
391,per un pugno di dollari,['Western'],200000.0,14500000.0,7.6,909.0
8052,hard eight,"['Drama', 'Thriller']",3000000.0,222559.0,6.8,177.0
772,home alone 2 lost in new york,"['Comedy', 'Family', 'Adventure', 'Crime']",18000000.0,358991681.0,6.3,2459.0
31650,someone to watch over me,"['Crime', 'Drama', 'Romance', 'Thriller']",17000000.0,10278549.0,5.8,38.0
73575,sparrows,['Drama'],463455.0,966878.0,8.0,9.0
550,fight club,['Drama'],63000000.0,100853753.0,8.3,9678.0
12220,the story of us,"['Comedy', 'Drama', 'Romance']",50000000.0,58900031.0,5.9,75.0
36819,time bandits,"['Family', 'Fantasy', 'Science Fiction', 'Adventure', 'Comedy']",5000000.0,42365581.0,6.6,255.0
11562,crimes and misdemeanors,"['Comedy', 'Drama']",19000000.0,18254702.0,7.4,201.0
16162,the best man,"['Drama', 'Comedy']",9000000.0,34573780.0,6.8,38.0
5548,robocop,"['Action', 'Thriller', 'Science Fiction']",13000000.0,53000000.0,7.1,1494.0
5549,robocop 2,"['Action', 'Adventure', 'Crime', 'Science Fiction', 'Thriller']",35000000.0,45681173.0,5.6,498.0
856,who framed roger rabbit,"['Fantasy', 'Animation', 'Comedy', 'Crime', 'Family']",70000000.0,329803958.0,7.2,1466.0
699,for your eyes only,"['Adventure', 'Action', 'Thriller']",28000000.0,195312802.0,6.3,497.0
709,licence to kill,"['Adventure', 'Action', 'Thriller']",32000000.0,156167015.0,5.9,549.0
253,live and let die,"['Adventure', 'Action', 'Thriller']",7000000.0,161777836.0,6.4,540.0
660,thunderball,"['Adventure', 'Action', 'Thriller']",5500000.0,141195658.0,6.5,572.0
11377,house on haunted hill,"['Horror', 'Mystery', 'Thriller']",19000000.0,40846082.0,5.5,211.0
26149,music of the heart,['Drama'],27000000.0,14859394.0,6.3,49.0
492,being john malkovich,"['Fantasy', 'Drama', 'Comedy']",13000000.0,22863596.0,7.3,1124.0
108346,dreaming of joseph lees,"['Romance', 'Drama']",2000000.0,7.0,6.0,2.0
128,もののけ姫,"['Adventure', 'Fantasy', 'Animation']",26500000.0,159375308.0,8.2,2041.0
2020,the bachelor,['Comedy'],51000000.0,36911617.0,4.5,84.0
9481,the bone collector,"['Drama', 'Mystery', 'Thriller', 'Crime']",73000000.0,151493655.0,6.5,843.0
9008,the insider,"['Drama', 'Thriller']",90000000.0,60289912.0,7.3,489.0
16281,creepshow,"['Horror', 'Comedy', 'Fantasy']",8000000.0,21028755.0,6.7,228.0
16288,creepshow 2,['Horror'],3500000.0,14000000.0,5.9,133.0
1694,reanimator,"['Science Fiction', 'Comedy', 'Horror']",900000.0,2023414.0,7.0,263.0
476,drugstore cowboy,"['Crime', 'Drama']",2500000.0,4729352.0,7.0,117.0
37094,falling down,"['Crime', 'Drama', 'Thriller']",25000000.0,40903593.0,7.2,837.0
73969,my best girl,"['Drama', 'Comedy', 'Romance']",483103.0,1027757.0,8.0,2.0
21610,nighthawks,"['Action', 'Crime', 'Thriller']",5000000.0,19905359.0,6.4,87.0
957,spaceballs,"['Comedy', 'Science Fiction']",22700000.0,38119483.0,6.7,924.0
11886,robin hood,"['Animation', 'Family']",15000000.0,32056467.0,7.0,1155.0
62204,la guerre du feu,"['Adventure', 'Drama']",12000000.0,55260558.0,7.2,111.0
11040,little big man,"['Adventure', 'Western', 'History']",15000000.0,31559552.0,7.5,128.0
1621,trading places,['Comedy'],40600000.0,90400000.0,7.1,763.0
47941,under the rainbow,['Comedy'],20000000.0,2297493.0,4.9,7.0
21349,anywhere but here,"['Drama', 'Comedy', 'Romance']",23000000.0,18653615.0,5.9,67.0
1832,dogma,"['Fantasy', 'Comedy', 'Adventure']",10000000.0,30652890.0,6.8,842.0
10047,joan of arc,"['Adventure', 'Drama', 'Action', 'History', 'War']",60000000.0,66976317.0,6.2,373.0
10228,劇場版ポケットモンスター ミュウツーの逆襲,['Animation'],30000000.0,163644662.0,6.7,336.0
9289,the longest day,"['Action', 'Drama', 'History', 'War']",10000000.0,50100000.0,7.3,237.0
11165,tora tora tora,"['History', 'Action', 'Drama', 'Adventure', 'War']",25485000.0,29548291.0,6.9,150.0
4203,mujeres al borde de un ataque de nervios,"['Comedy', 'Drama']",700000.0,7179298.0,7.6,149.0
24226,the verdict,['Drama'],16000000.0,53977250.0,7.4,132.0
2668,sleepy hollow,"['Drama', 'Fantasy', 'Thriller', 'Mystery']",100000000.0,206071502.0,6.9,1774.0
36643,the world is not enough,"['Adventure', 'Action', 'Thriller']",135000000.0,361832400.0,6.0,878.0
99,todo sobre mi madre,"['Comedy', 'Drama']",8272296.0,67872296.0,7.4,337.0
5156,ladri di biciclette,['Drama'],133000.0,361712.0,8.0,404.0
24276,matewan,['Drama'],4000000.0,1680358.0,7.2,33.0
11393,the natural,['Drama'],28000000.0,47951979.0,7.0,162.0
10998,fatal attraction,"['Romance', 'Drama', 'Thriller', 'Horror', 'Mystery']",14000000.0,320145693.0,6.6,305.0
36094,stanley  iris,"['Drama', 'Romance']",23000000.0,5820015.0,5.7,26.0
9013,midnight run,"['Adventure', 'Comedy', 'Crime']",30000000.0,38413606.0,7.2,241.0
2924,backdraft,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",75000000.0,152368585.0,6.4,360.0
177,the fisher king,"['Comedy', 'Drama']",24000000.0,41895491.0,7.2,346.0
38557,the river,['Drama'],18000000.0,11500000.0,6.5,21.0
9946,end of days,"['Action', 'Fantasy', 'Horror', 'Mystery']",100000000.0,211989043.0,5.5,488.0
863,toy story 2,"['Animation', 'Comedy', 'Family']",90000000.0,497366869.0,7.3,3914.0
22267,ride with the devil,"['Drama', 'War', 'Romance', 'Western']",38000000.0,635096.0,6.6,49.0
55123,tumbleweeds,"['Comedy', 'Drama']",312000.0,1281176.0,6.2,11.0
20024,the end of the affair,['Drama'],23000000.0,10827816.0,6.6,56.0
9586,the bonfire of the vanities,"['Comedy', 'Drama']",47000000.0,15691192.0,5.3,113.0
32669,the two jakes,"['Crime', 'Drama', 'Mystery']",19000000.0,10000000.0,6.2,48.0
10402,deuce bigalow male gigolo,['Comedy'],17000000.0,65535067.0,5.4,314.0
497,the green mile,"['Fantasy', 'Drama', 'Crime']",60000000.0,284600000.0,8.2,4166.0
1715,the cider house rules,['Drama'],24000000.0,88545092.0,6.9,285.0
25188,the last picture show,['Drama'],1300000.0,29133000.0,7.6,133.0
2277,bicentennial man,"['Comedy', 'Science Fiction']",100000000.0,93700000.0,6.9,998.0
10137,stuart little,"['Animation', 'Fantasy', 'Family', 'Comedy']",133000000.0,300135367.0,5.8,998.0
49948,fantasia 2000,"['Animation', 'Family', 'Music']",80000000.0,90874570.0,7.0,300.0
334,magnolia,['Drama'],37000000.0,48451803.0,7.5,844.0
30237,onegin,"['Drama', 'Romance']",14000000.0,206128.0,5.8,26.0
50116,simpatico,"['Comedy', 'Drama']",10000000.0,929606.0,5.3,6.0
9563,any given sunday,['Drama'],55000000.0,100230832.0,6.8,430.0
1850,man on the moon,"['Comedy', 'Drama', 'Romance']",82000000.0,47434430.0,6.9,444.0
926,galaxy quest,"['Comedy', 'Family', 'Science Fiction']",45000000.0,90683916.0,6.9,722.0
1213,the talented mr ripley,"['Thriller', 'Crime', 'Drama']",40000000.0,128798265.0,7.1,790.0
10471,next friday,['Comedy'],11000000.0,59827328.0,6.5,145.0
10400,the hurricane,['Drama'],50000000.0,73956241.0,7.2,401.0
10397,angelas ashes,['Drama'],25.0,13.0,7.0,59.0
20761,play it to the bone,"['Comedy', 'Drama']",24000000.0,8434146.0,5.7,53.0
10384,supernova,"['Horror', 'Science Fiction', 'Thriller']",90000000.0,14828081.0,4.9,109.0
48233,theeviravaathi the terrorist,['Drama'],24554.0,140021.0,8.1,4.0
5924,papillon,"['Crime', 'Drama']",12000000.0,53267000.0,7.8,445.0
10493,dead calm,"['Crime', 'Thriller', 'Horror', 'Drama']",10000000.0,7825000.0,6.6,178.0
13342,fast times at ridgemont high,['Comedy'],4500000.0,27092880.0,7.0,330.0
35119,a cry in the dark,['Drama'],15000000.0,6908797.0,6.4,49.0
14919,batman mask of the phantasm,"['Action', 'Adventure', 'Animation', 'Family']",6000000.0,5617391.0,7.4,218.0
47620,poison,"['Drama', 'Horror', 'Science Fiction']",250000.0,609524.0,6.4,15.0
75531,isnt she great,"['Drama', 'Comedy']",36000000.0,3003296.0,4.6,14.0
1883,malcolm x,"['Drama', 'History']",34000000.0,48169908.0,7.3,377.0
2005,sister act,"['Music', 'Comedy']",31000000.0,231605150.0,6.5,713.0
6279,sister act 2 back in the habit,"['Music', 'Comedy']",38000000.0,57319029.0,5.9,384.0
11087,the hand that rocks the cradle,['Thriller'],11700000.0,88036683.0,6.5,196.0
7305,alive,"['Action', 'Adventure', 'Drama', 'Thriller']",32000000.0,36733909.0,6.7,383.0
9475,scent of a woman,['Drama'],31000000.0,134095253.0,7.3,763.0
8872,waynes world,"['Music', 'Comedy']",20000000.0,121697323.0,6.5,738.0
11287,a league of their own,['Comedy'],40000000.0,107458785.0,6.8,362.0
9869,patriot games,"['Drama', 'Action', 'Thriller', 'Crime']",45000000.0,178051587.0,6.4,440.0
619,the bodyguard,"['Thriller', 'Action', 'Drama', 'Music', 'Romance']",25000000.0,411006740.0,6.2,681.0
9374,death becomes her,"['Fantasy', 'Comedy']",55000000.0,149022650.0,6.3,655.0
11259,far and away,"['Adventure', 'Drama', 'Romance', 'Western']",60000000.0,137783840.0,6.3,294.0
1923,twin peaks fire walk with me,"['Drama', 'Mystery']",10000000.0,4160851.0,7.3,429.0
10206,buffy the vampire slayer,"['Action', 'Comedy', 'Horror']",7000000.0,16624456.0,5.3,192.0
9367,el mariachi,"['Action', 'Crime', 'Thriller']",220000.0,2040920.0,6.6,243.0
12143,bad lieutenant,"['Crime', 'Drama']",1000000.0,2019469.0,6.9,162.0
4234,scream 3,"['Horror', 'Mystery']",40000000.0,161834276.0,5.7,749.0
9605,single white female,['Thriller'],16000000.0,48017402.0,6.0,139.0
8374,the boondock saints,"['Action', 'Thriller', 'Crime']",6000000.0,30471.0,7.2,848.0
29076,gun shy,"['Action', 'Comedy', 'Romance', 'Thriller']",10000000.0,1631839.0,5.4,24.0
1907,the beach,"['Drama', 'Adventure', 'Romance', 'Thriller']",40000000.0,144056873.0,6.3,1271.0
15655,the tigger movie,"['Animation', 'Family']",30000000.0,45554533.0,6.3,146.0
77908,trois,"['Drama', 'Thriller', 'Romance']",200000.0,1160268.0,4.5,1.0
14181,boiler room,"['Crime', 'Drama', 'Thriller']",26000000.0,28780255.0,6.5,202.0
10385,hanging up,"['Comedy', 'Drama']",40000000.0,36037909.0,5.0,42.0
2787,pitch black,"['Thriller', 'Science Fiction', 'Action']",23000000.0,53187659.0,6.7,1812.0
2069,the whole nine yards,"['Comedy', 'Crime']",41300000.0,106371651.0,6.3,540.0
901,city lights,"['Comedy', 'Drama', 'Romance']",1500000.0,19181.0,8.2,444.0
10098,the kid,"['Comedy', 'Drama']",250000.0,2500000.0,8.0,404.0
2155,reindeer games,['Thriller'],42000000.0,32168970.0,5.3,175.0
47816,3 strikes,"['Action', 'Comedy', 'Romance']",6000000.0,9000000.0,5.9,15.0
25166,drowning mona,"['Comedy', 'Crime', 'Mystery']",16000000.0,15427192.0,5.4,43.0
1831,the next best thing,['Comedy'],25000000.0,24362772.0,4.3,29.0
14271,beyond the mat,['Documentary'],2053648.0,500000.0,7.8,17.0
11296,birdy,"['Drama', 'History']",12000000.0,1400000.0,6.9,112.0
28172,blood feast,['Horror'],24500.0,4000000.0,5.3,26.0
2067,mission to mars,['Science Fiction'],90000000.0,60874615.0,5.7,374.0
622,the ninth gate,"['Horror', 'Mystery', 'Thriller']",38000000.0,58401898.0,6.3,768.0
20283,breaking away,"['Drama', 'Comedy']",2300000.0,20000000.0,7.4,80.0
5693,hoosiers,"['Drama', 'Family']",9000000.0,28607524.0,7.1,143.0
287,bull durham,"['Comedy', 'Romance']",7000000.0,50888000.0,6.6,154.0
968,dog day afternoon,"['Crime', 'Drama', 'Thriller']",1800000.0,46665856.0,7.6,685.0
838,american graffiti,"['Comedy', 'Drama']",777000.0,140000000.0,6.9,330.0
820,jfk,"['Drama', 'Thriller', 'History']",40000000.0,205405498.0,7.5,513.0
918,blind date,"['Comedy', 'Romance']",18000000.0,39321715.0,5.6,115.0
61178,nadine,"['Action', 'Comedy', 'Romance']",12000000.0,5669831.0,5.5,21.0
16535,titanic,"['Drama', 'Action', 'Romance']",1805000.0,4905000.0,6.2,27.0
462,erin brockovich,['Drama'],52000000.0,256271286.0,7.1,730.0
9532,final destination,['Horror'],23000000.0,53302314.0,6.4,1416.0
1541,thelma  louise,"['Drama', 'Thriller', 'Crime', 'Adventure']",16000000.0,45361000.0,7.2,766.0
8469,animal house,['Comedy'],2700000.0,141000000.0,7.0,420.0
925,do the right thing,['Drama'],6500000.0,37295445.0,7.6,301.0
41823,mo better blues,"['Drama', 'Romance']",10000000.0,16153593.0,6.3,48.0
1713,jungle fever,"['Drama', 'Romance']",14000000.0,32482682.0,6.0,71.0
13939,death wish,"['Action', 'Crime', 'Drama', 'Thriller']",3000000.0,22000000.0,7.0,165.0
14373,death wish 2,"['Action', 'Crime', 'Thriller']",2000000.0,45000000.0,6.1,74.0
24873,death wish 3,"['Action', 'Crime', 'Drama', 'Thriller']",9000000.0,16945171.0,6.1,68.0
34746,death wish 5 the face of death,"['Action', 'Crime', 'Drama', 'Thriller']",5000000.0,1702394.0,5.0,46.0
996,double indemnity,"['Drama', 'Mystery', 'Thriller']",927262.0,2500000.0,8.0,425.0
1496,cool as ice,"['Drama', 'Action', 'Comedy', 'Music', 'Romance']",6000000.0,1193062.0,4.7,27.0
1498,teenage mutant ninja turtles,"['Science Fiction', 'Action', 'Adventure', 'Comedy', 'Family']",13500000.0,202000000.0,6.5,486.0
